[2019-06-12 16:12:15 $25692.0]	INFO	Server is reloading all workers now
[2019-06-13 14:20:37 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=35933] exit timeout, forced kill
[2019-06-13 14:20:37 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=35934] exit timeout, forced kill
[2019-06-13 14:20:37 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=35935] exit timeout, forced kill
[2019-06-13 14:20:37 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=35936] exit timeout, forced kill
[2019-06-13 14:20:37 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=35937] exit timeout, forced kill
[2019-06-13 14:20:37 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=35938] exit timeout, forced kill
[2019-06-13 14:20:37 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=35939] exit timeout, forced kill
[2019-06-13 14:20:37 $35931.0]	WARNING	swManager_check_exit_status: worker#10[pid=35934] abnormal exit, status=0, signal=9
[2019-06-13 14:20:37 $35931.0]	WARNING	swManager_check_exit_status: worker#15[pid=35939] abnormal exit, status=0, signal=9
[2019-06-13 14:20:37 $35931.0]	WARNING	swManager_check_exit_status: worker#14[pid=35938] abnormal exit, status=0, signal=9
[2019-06-13 14:20:37 $35931.0]	WARNING	swManager_check_exit_status: worker#13[pid=35937] abnormal exit, status=0, signal=9
[2019-06-13 14:20:37 $35931.0]	WARNING	swManager_check_exit_status: worker#12[pid=35936] abnormal exit, status=0, signal=9
[2019-06-13 14:20:37 $35931.0]	WARNING	swManager_check_exit_status: worker#11[pid=35935] abnormal exit, status=0, signal=9
[2019-06-13 14:20:37 $35931.0]	WARNING	swManager_check_exit_status: worker#9[pid=35933] abnormal exit, status=0, signal=9
[2019-06-13 14:28:30 $35931.0]	INFO	Server is reloading all workers now
[2019-06-13 14:28:35 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=35975] exit timeout, forced kill
[2019-06-13 14:28:35 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=35983] exit timeout, forced kill
[2019-06-13 14:28:35 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=35977] exit timeout, forced kill
[2019-06-13 14:28:35 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=35982] exit timeout, forced kill
[2019-06-13 14:28:35 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=35981] exit timeout, forced kill
[2019-06-13 14:28:35 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=35980] exit timeout, forced kill
[2019-06-13 14:28:35 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=35979] exit timeout, forced kill
[2019-06-13 14:28:35 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=35978] exit timeout, forced kill
[2019-06-13 14:28:35 $35931.0]	WARNING	swManager_check_exit_status: worker#9[pid=35983] abnormal exit, status=0, signal=9
[2019-06-13 14:28:35 $35931.0]	WARNING	swManager_check_exit_status: worker#11[pid=35982] abnormal exit, status=0, signal=9
[2019-06-13 14:28:35 $35931.0]	WARNING	swManager_check_exit_status: worker#12[pid=35981] abnormal exit, status=0, signal=9
[2019-06-13 14:28:35 $35931.0]	WARNING	swManager_check_exit_status: worker#13[pid=35980] abnormal exit, status=0, signal=9
[2019-06-13 14:28:35 $35931.0]	WARNING	swManager_check_exit_status: worker#14[pid=35979] abnormal exit, status=0, signal=9
[2019-06-13 14:28:35 $35931.0]	WARNING	swManager_check_exit_status: worker#15[pid=35978] abnormal exit, status=0, signal=9
[2019-06-13 14:28:35 $35931.0]	WARNING	swManager_check_exit_status: worker#10[pid=35977] abnormal exit, status=0, signal=9
[2019-06-13 14:28:45 $35931.0]	INFO	Server is reloading all workers now
[2019-06-13 14:28:50 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=36047] exit timeout, forced kill
[2019-06-13 14:28:50 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=36056] exit timeout, forced kill
[2019-06-13 14:28:50 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=36062] exit timeout, forced kill
[2019-06-13 14:28:50 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=36057] exit timeout, forced kill
[2019-06-13 14:28:50 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=36058] exit timeout, forced kill
[2019-06-13 14:28:50 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=36059] exit timeout, forced kill
[2019-06-13 14:28:50 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=36060] exit timeout, forced kill
[2019-06-13 14:28:50 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=36061] exit timeout, forced kill
[2019-06-13 14:28:50 $35931.0]	WARNING	swManager_check_exit_status: worker#10[pid=36062] abnormal exit, status=0, signal=9
[2019-06-13 14:28:50 $35931.0]	WARNING	swManager_check_exit_status: worker#15[pid=36061] abnormal exit, status=0, signal=9
[2019-06-13 14:28:50 $35931.0]	WARNING	swManager_check_exit_status: worker#14[pid=36060] abnormal exit, status=0, signal=9
[2019-06-13 14:28:50 $35931.0]	WARNING	swManager_check_exit_status: worker#13[pid=36059] abnormal exit, status=0, signal=9
[2019-06-13 14:28:50 $35931.0]	WARNING	swManager_check_exit_status: worker#12[pid=36058] abnormal exit, status=0, signal=9
[2019-06-13 14:28:50 $35931.0]	WARNING	swManager_check_exit_status: worker#11[pid=36057] abnormal exit, status=0, signal=9
[2019-06-13 14:28:50 $35931.0]	WARNING	swManager_check_exit_status: worker#9[pid=36056] abnormal exit, status=0, signal=9
[2019-06-13 14:30:10 $35931.0]	INFO	Server is reloading all workers now
[2019-06-13 14:30:15 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=36071] exit timeout, forced kill
[2019-06-13 14:30:15 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=36080] exit timeout, forced kill
[2019-06-13 14:30:15 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=36074] exit timeout, forced kill
[2019-06-13 14:30:15 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=36079] exit timeout, forced kill
[2019-06-13 14:30:15 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=36078] exit timeout, forced kill
[2019-06-13 14:30:15 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=36077] exit timeout, forced kill
[2019-06-13 14:30:15 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=36076] exit timeout, forced kill
[2019-06-13 14:30:15 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=36075] exit timeout, forced kill
[2019-06-13 14:30:15 $35931.0]	WARNING	swManager_check_exit_status: worker#9[pid=36080] abnormal exit, status=0, signal=9
[2019-06-13 14:30:15 $35931.0]	WARNING	swManager_check_exit_status: worker#11[pid=36079] abnormal exit, status=0, signal=9
[2019-06-13 14:30:15 $35931.0]	WARNING	swManager_check_exit_status: worker#12[pid=36078] abnormal exit, status=0, signal=9
[2019-06-13 14:30:15 $35931.0]	WARNING	swManager_check_exit_status: worker#13[pid=36077] abnormal exit, status=0, signal=9
[2019-06-13 14:30:15 $35931.0]	WARNING	swManager_check_exit_status: worker#14[pid=36076] abnormal exit, status=0, signal=9
[2019-06-13 14:30:15 $35931.0]	WARNING	swManager_check_exit_status: worker#15[pid=36075] abnormal exit, status=0, signal=9
[2019-06-13 14:30:15 $35931.0]	WARNING	swManager_check_exit_status: worker#10[pid=36074] abnormal exit, status=0, signal=9
[2019-06-13 14:30:53 $35931.0]	INFO	Server is reloading all workers now
[2019-06-13 14:30:58 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=36106] exit timeout, forced kill
[2019-06-13 14:30:58 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=36107] exit timeout, forced kill
[2019-06-13 14:30:58 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=36113] exit timeout, forced kill
[2019-06-13 14:30:58 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=36108] exit timeout, forced kill
[2019-06-13 14:30:58 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=36109] exit timeout, forced kill
[2019-06-13 14:30:58 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=36110] exit timeout, forced kill
[2019-06-13 14:30:58 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=36111] exit timeout, forced kill
[2019-06-13 14:30:58 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=36112] exit timeout, forced kill
[2019-06-13 14:30:58 $35931.0]	WARNING	swManager_check_exit_status: worker#9[pid=36107] abnormal exit, status=0, signal=9
[2019-06-13 14:30:58 $35931.0]	WARNING	swManager_check_exit_status: worker#10[pid=36113] abnormal exit, status=0, signal=9
[2019-06-13 14:30:58 $35931.0]	WARNING	swManager_check_exit_status: worker#15[pid=36112] abnormal exit, status=0, signal=9
[2019-06-13 14:30:58 $35931.0]	WARNING	swManager_check_exit_status: worker#14[pid=36111] abnormal exit, status=0, signal=9
[2019-06-13 14:30:58 $35931.0]	WARNING	swManager_check_exit_status: worker#13[pid=36110] abnormal exit, status=0, signal=9
[2019-06-13 14:30:58 $35931.0]	WARNING	swManager_check_exit_status: worker#12[pid=36109] abnormal exit, status=0, signal=9
[2019-06-13 14:30:58 $35931.0]	WARNING	swManager_check_exit_status: worker#11[pid=36108] abnormal exit, status=0, signal=9
[2019-06-13 14:32:43 $35931.0]	INFO	Server is reloading all workers now
[2019-06-13 14:32:48 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=36122] exit timeout, forced kill
[2019-06-13 14:32:48 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=36128] exit timeout, forced kill
[2019-06-13 14:32:48 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=36129] exit timeout, forced kill
[2019-06-13 14:32:48 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=36134] exit timeout, forced kill
[2019-06-13 14:32:48 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=36133] exit timeout, forced kill
[2019-06-13 14:32:48 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=36132] exit timeout, forced kill
[2019-06-13 14:32:48 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=36131] exit timeout, forced kill
[2019-06-13 14:32:48 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=36130] exit timeout, forced kill
[2019-06-13 14:32:48 $35931.0]	WARNING	swManager_check_exit_status: worker#12[pid=36133] abnormal exit, status=0, signal=9
[2019-06-13 14:32:48 $35931.0]	WARNING	swManager_check_exit_status: worker#11[pid=36134] abnormal exit, status=0, signal=9
[2019-06-13 14:32:48 $35931.0]	WARNING	swManager_check_exit_status: worker#13[pid=36132] abnormal exit, status=0, signal=9
[2019-06-13 14:32:48 $35931.0]	WARNING	swManager_check_exit_status: worker#14[pid=36131] abnormal exit, status=0, signal=9
[2019-06-13 14:32:48 $35931.0]	WARNING	swManager_check_exit_status: worker#15[pid=36130] abnormal exit, status=0, signal=9
[2019-06-13 14:32:48 $35931.0]	WARNING	swManager_check_exit_status: worker#10[pid=36129] abnormal exit, status=0, signal=9
[2019-06-13 14:32:48 $35931.0]	WARNING	swManager_check_exit_status: worker#9[pid=36128] abnormal exit, status=0, signal=9
[2019-06-13 14:39:43 $35931.0]	INFO	Server is reloading all workers now
[2019-06-13 14:39:48 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=36152] exit timeout, forced kill
[2019-06-13 14:39:48 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=36161] exit timeout, forced kill
[2019-06-13 14:39:48 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=36160] exit timeout, forced kill
[2019-06-13 14:39:48 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=36156] exit timeout, forced kill
[2019-06-13 14:39:48 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=36155] exit timeout, forced kill
[2019-06-13 14:39:48 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=36157] exit timeout, forced kill
[2019-06-13 14:39:48 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=36158] exit timeout, forced kill
[2019-06-13 14:39:48 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=36159] exit timeout, forced kill
[2019-06-13 14:39:48 $35931.0]	WARNING	swManager_check_exit_status: worker#9[pid=36161] abnormal exit, status=0, signal=9
[2019-06-13 14:39:48 $35931.0]	WARNING	swManager_check_exit_status: worker#10[pid=36160] abnormal exit, status=0, signal=9
[2019-06-13 14:39:48 $35931.0]	WARNING	swManager_check_exit_status: worker#15[pid=36159] abnormal exit, status=0, signal=9
[2019-06-13 14:39:48 $35931.0]	WARNING	swManager_check_exit_status: worker#14[pid=36158] abnormal exit, status=0, signal=9
[2019-06-13 14:39:48 $35931.0]	WARNING	swManager_check_exit_status: worker#13[pid=36157] abnormal exit, status=0, signal=9
[2019-06-13 14:39:48 $35931.0]	WARNING	swManager_check_exit_status: worker#11[pid=36156] abnormal exit, status=0, signal=9
[2019-06-13 14:39:48 $35931.0]	WARNING	swManager_check_exit_status: worker#12[pid=36155] abnormal exit, status=0, signal=9
[2019-06-13 14:57:57 $35931.0]	INFO	Server is reloading all workers now
[2019-06-13 14:58:02 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=36375] exit timeout, forced kill
[2019-06-13 14:58:02 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=36376] exit timeout, forced kill
[2019-06-13 14:58:02 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=36377] exit timeout, forced kill
[2019-06-13 14:58:02 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=36381] exit timeout, forced kill
[2019-06-13 14:58:02 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=36382] exit timeout, forced kill
[2019-06-13 14:58:02 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=36380] exit timeout, forced kill
[2019-06-13 14:58:02 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=36379] exit timeout, forced kill
[2019-06-13 14:58:02 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=36378] exit timeout, forced kill
[2019-06-13 14:58:02 $35931.0]	WARNING	swManager_check_exit_status: worker#12[pid=36382] abnormal exit, status=0, signal=9
[2019-06-13 14:58:02 $35931.0]	WARNING	swManager_check_exit_status: worker#11[pid=36381] abnormal exit, status=0, signal=9
[2019-06-13 14:58:02 $35931.0]	WARNING	swManager_check_exit_status: worker#13[pid=36380] abnormal exit, status=0, signal=9
[2019-06-13 14:58:02 $35931.0]	WARNING	swManager_check_exit_status: worker#14[pid=36379] abnormal exit, status=0, signal=9
[2019-06-13 14:58:02 $35931.0]	WARNING	swManager_check_exit_status: worker#15[pid=36378] abnormal exit, status=0, signal=9
[2019-06-13 14:58:02 $35931.0]	WARNING	swManager_check_exit_status: worker#10[pid=36377] abnormal exit, status=0, signal=9
[2019-06-13 14:58:02 $35931.0]	WARNING	swManager_check_exit_status: worker#9[pid=36376] abnormal exit, status=0, signal=9
[2019-06-13 15:02:09 $35931.0]	INFO	Server is reloading all workers now
[2019-06-13 15:02:14 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=36545] exit timeout, forced kill
[2019-06-13 15:02:14 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=36552] exit timeout, forced kill
[2019-06-13 15:02:14 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=36551] exit timeout, forced kill
[2019-06-13 15:02:14 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=36547] exit timeout, forced kill
[2019-06-13 15:02:14 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=36546] exit timeout, forced kill
[2019-06-13 15:02:14 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=36548] exit timeout, forced kill
[2019-06-13 15:02:14 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=36549] exit timeout, forced kill
[2019-06-13 15:02:14 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=36550] exit timeout, forced kill
[2019-06-13 15:02:14 $35931.0]	WARNING	swManager_check_exit_status: worker#10[pid=36551] abnormal exit, status=0, signal=9
[2019-06-13 15:02:14 $35931.0]	WARNING	swManager_check_exit_status: worker#9[pid=36552] abnormal exit, status=0, signal=9
[2019-06-13 15:02:14 $35931.0]	WARNING	swManager_check_exit_status: worker#15[pid=36550] abnormal exit, status=0, signal=9
[2019-06-13 15:02:14 $35931.0]	WARNING	swManager_check_exit_status: worker#14[pid=36549] abnormal exit, status=0, signal=9
[2019-06-13 15:02:14 $35931.0]	WARNING	swManager_check_exit_status: worker#13[pid=36548] abnormal exit, status=0, signal=9
[2019-06-13 15:02:14 $35931.0]	WARNING	swManager_check_exit_status: worker#11[pid=36547] abnormal exit, status=0, signal=9
[2019-06-13 15:02:14 $35931.0]	WARNING	swManager_check_exit_status: worker#12[pid=36546] abnormal exit, status=0, signal=9
[2019-06-13 15:02:17 $35931.0]	INFO	Server is reloading all workers now
[2019-06-13 15:02:22 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=36623] exit timeout, forced kill
[2019-06-13 15:02:22 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=36629] exit timeout, forced kill
[2019-06-13 15:02:22 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=36628] exit timeout, forced kill
[2019-06-13 15:02:22 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=36633] exit timeout, forced kill
[2019-06-13 15:02:22 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=36634] exit timeout, forced kill
[2019-06-13 15:02:22 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=36632] exit timeout, forced kill
[2019-06-13 15:02:22 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=36631] exit timeout, forced kill
[2019-06-13 15:02:22 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=36630] exit timeout, forced kill
[2019-06-13 15:02:22 $35931.0]	WARNING	swManager_check_exit_status: worker#12[pid=36634] abnormal exit, status=0, signal=9
[2019-06-13 15:02:22 $35931.0]	WARNING	swManager_check_exit_status: worker#11[pid=36633] abnormal exit, status=0, signal=9
[2019-06-13 15:02:22 $35931.0]	WARNING	swManager_check_exit_status: worker#13[pid=36632] abnormal exit, status=0, signal=9
[2019-06-13 15:02:22 $35931.0]	WARNING	swManager_check_exit_status: worker#14[pid=36631] abnormal exit, status=0, signal=9
[2019-06-13 15:02:22 $35931.0]	WARNING	swManager_check_exit_status: worker#15[pid=36630] abnormal exit, status=0, signal=9
[2019-06-13 15:02:22 $35931.0]	WARNING	swManager_check_exit_status: worker#9[pid=36629] abnormal exit, status=0, signal=9
[2019-06-13 15:02:22 $35931.0]	WARNING	swManager_check_exit_status: worker#10[pid=36628] abnormal exit, status=0, signal=9
[2019-06-13 15:14:19 $36785.0]	INFO	Server is reloading all workers now
[2019-06-13 15:14:24 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=36786] exit timeout, forced kill
[2019-06-13 15:14:24 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=36787] exit timeout, forced kill
[2019-06-13 15:14:24 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=36788] exit timeout, forced kill
[2019-06-13 15:14:24 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=36789] exit timeout, forced kill
[2019-06-13 15:14:24 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=36790] exit timeout, forced kill
[2019-06-13 15:14:24 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=36791] exit timeout, forced kill
[2019-06-13 15:14:24 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=36792] exit timeout, forced kill
[2019-06-13 15:14:24 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=36793] exit timeout, forced kill
[2019-06-13 15:14:24 $36785.0]	WARNING	swManager_check_exit_status: worker#10[pid=36788] abnormal exit, status=0, signal=9
[2019-06-13 15:14:24 $36785.0]	WARNING	swManager_check_exit_status: worker#15[pid=36793] abnormal exit, status=0, signal=9
[2019-06-13 15:14:24 $36785.0]	WARNING	swManager_check_exit_status: worker#14[pid=36792] abnormal exit, status=0, signal=9
[2019-06-13 15:14:24 $36785.0]	WARNING	swManager_check_exit_status: worker#13[pid=36791] abnormal exit, status=0, signal=9
[2019-06-13 15:14:24 $36785.0]	WARNING	swManager_check_exit_status: worker#12[pid=36790] abnormal exit, status=0, signal=9
[2019-06-13 15:14:24 $36785.0]	WARNING	swManager_check_exit_status: worker#11[pid=36789] abnormal exit, status=0, signal=9
[2019-06-13 15:14:24 $36785.0]	WARNING	swManager_check_exit_status: worker#9[pid=36787] abnormal exit, status=0, signal=9
[2019-06-13 15:14:44 $36785.0]	INFO	Server is reloading all workers now
[2019-06-13 15:14:49 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=36853] exit timeout, forced kill
[2019-06-13 15:14:49 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=36861] exit timeout, forced kill
[2019-06-13 15:14:49 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=36855] exit timeout, forced kill
[2019-06-13 15:14:49 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=36860] exit timeout, forced kill
[2019-06-13 15:14:49 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=36859] exit timeout, forced kill
[2019-06-13 15:14:49 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=36858] exit timeout, forced kill
[2019-06-13 15:14:49 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=36857] exit timeout, forced kill
[2019-06-13 15:14:49 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=36856] exit timeout, forced kill
[2019-06-13 15:14:49 $36785.0]	WARNING	swManager_check_exit_status: worker#9[pid=36861] abnormal exit, status=0, signal=9
[2019-06-13 15:14:49 $36785.0]	WARNING	swManager_check_exit_status: worker#11[pid=36860] abnormal exit, status=0, signal=9
[2019-06-13 15:14:49 $36785.0]	WARNING	swManager_check_exit_status: worker#12[pid=36859] abnormal exit, status=0, signal=9
[2019-06-13 15:14:49 $36785.0]	WARNING	swManager_check_exit_status: worker#13[pid=36858] abnormal exit, status=0, signal=9
[2019-06-13 15:14:49 $36785.0]	WARNING	swManager_check_exit_status: worker#14[pid=36857] abnormal exit, status=0, signal=9
[2019-06-13 15:14:49 $36785.0]	WARNING	swManager_check_exit_status: worker#15[pid=36856] abnormal exit, status=0, signal=9
[2019-06-13 15:14:49 $36785.0]	WARNING	swManager_check_exit_status: worker#10[pid=36855] abnormal exit, status=0, signal=9
[2019-06-13 15:20:22 $36785.0]	INFO	Server is reloading all workers now
[2019-06-13 15:20:27 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=36872] exit timeout, forced kill
[2019-06-13 15:20:27 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=36874] exit timeout, forced kill
[2019-06-13 15:20:27 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=36880] exit timeout, forced kill
[2019-06-13 15:20:27 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=36875] exit timeout, forced kill
[2019-06-13 15:20:27 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=36876] exit timeout, forced kill
[2019-06-13 15:20:27 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=36877] exit timeout, forced kill
[2019-06-13 15:20:27 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=36878] exit timeout, forced kill
[2019-06-13 15:20:27 $36785.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=36879] exit timeout, forced kill
[2019-06-13 15:20:27 $36785.0]	WARNING	swManager_check_exit_status: worker#9[pid=36874] abnormal exit, status=0, signal=9
[2019-06-13 15:20:27 $36785.0]	WARNING	swManager_check_exit_status: worker#10[pid=36880] abnormal exit, status=0, signal=9
[2019-06-13 15:20:27 $36785.0]	WARNING	swManager_check_exit_status: worker#15[pid=36879] abnormal exit, status=0, signal=9
[2019-06-13 15:20:27 $36785.0]	WARNING	swManager_check_exit_status: worker#14[pid=36878] abnormal exit, status=0, signal=9
[2019-06-13 15:20:27 $36785.0]	WARNING	swManager_check_exit_status: worker#13[pid=36877] abnormal exit, status=0, signal=9
